Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,M. Ji,"Deforestation detection from spaceborne full-waveform laser altimetry, incorporating terrain effects: A case study in Porto Velho, Brazil",2024,International Journal of Applied Earth Observation and Geoinformation,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S1569843224002152,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85191182006&origin=inward,55,2025-04-16T06:26:42Z,Article,10.1016/j.jag.2024.103861,1569-8432,https://api.elsevier.com/content/abstract/scopus_id/85191182006,129,NA,NA,NA,0,0,0,1,1,NA,NA,NA
0,M.J. Mohamed,The Role of Climate Change Research and Habitat Restoration Campaigns in Promoting Sustainable Environmental Conservation in Higher Education,2025,International Journal of Design and Nature and Ecodynamics,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000258692&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000258692&origin=inward,68,2025-04-16T06:26:42Z,Article,10.18280/ijdne.200223,1755-7437,https://api.elsevier.com/content/abstract/scopus_id/105000258692,20,2,453,460,0,0,0,1,1,NA,NA,NA
0,T.G. Abebe,Exploring best soil conservation practices using the tolerable soil loss limit in central highland of Ethiopia: A case study of Andit Tid watershed,2025,International Soil and Water Conservation Research,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S2095633925000012,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105001074939&origin=inward,65,2025-04-16T06:26:42Z,Article,10.1016/j.iswcr.2025.01.001,2095-6339,https://api.elsevier.com/content/abstract/scopus_id/105001074939,13,2,348,361,0,0,0,1,1,NA,NA,NA
0,E. Cisneros,Unintended environmental consequences of anti-corruption strategies,2024,Journal of Environmental Economics and Management,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0095069624001475,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85208760103&origin=inward,42,2025-04-16T06:26:42Z,Article,10.1016/j.jeem.2024.103073,0095-0696,https://api.elsevier.com/content/abstract/scopus_id/85208760103,128,NA,NA,NA,0,0,0,1,1,NA,NA,NA
12,A. Blanton,Ecotourism and mangrove conservation in Southeast Asia: Current trends and perspectives,2024,Journal of Environmental Management,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0301479724015159,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197294513&origin=inward,6,2025-04-16T06:26:42Z,Review,10.1016/j.jenvman.2024.121529,0301-4797,https://api.elsevier.com/content/abstract/scopus_id/85197294513,365,NA,NA,NA,12,12,12,1,1,NA,NA,NA
4,S.S. Mandai,"Two decades of clear-cutting threats in the Brazilian Amazonian protected areas around the Jirau, Santo Antônio, and Belo Monte large dams",2024,Journal of Environmental Management,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0301479724008508,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192139840&origin=inward,12,2025-04-16T06:26:42Z,Article,10.1016/j.jenvman.2024.120864,0301-4797,https://api.elsevier.com/content/abstract/scopus_id/85192139840,359,NA,NA,NA,4,4,4,1,1,NA,NA,NA
2,F. Begum,What factors influence women’s participation in co-management? A case study of Sundarban mangrove forest management in Bangladesh,2024,Journal of Environmental Planning and Management,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192810209&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192810209&origin=inward,17,2025-04-16T06:26:42Z,Article,10.1080/09640568.2024.2346600,0964-0568,https://api.elsevier.com/content/abstract/scopus_id/85192810209,NA,NA,NA,NA,2,2,2,1,1,NA,NA,NA
0,F. Yang,Effects of a Forest Carbon Sequestration Project on Grassroots Democracy in China,2024,Journal of Forest Economics,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189858172&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85189858172&origin=inward,56,2025-04-16T06:26:42Z,Article,10.1561/112.00000570,1104-6899,https://api.elsevier.com/content/abstract/scopus_id/85189858172,38,4,397,428,0,0,0,1,1,NA,NA,NA
3,N. Tsukada,Forest carbon accounting to leverage mitigation actions: implications for the Paris Agreement based on the analysis of countries’ decision under the Kyoto Protocol,2024,Journal of Forest Research,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85182499017&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85182499017&origin=inward,15,2025-04-16T06:26:42Z,Article,10.1080/13416979.2024.2302303,1341-6979,https://api.elsevier.com/content/abstract/scopus_id/85182499017,29,3,176,185,3,3,3,1,1,NA,NA,NA
35,C.M. Baum,Public perceptions and support of climate intervention technologies across the Global North and Global South,2024,Nature Communications,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S2041172324024934,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85187109885&origin=inward,1,2025-04-16T06:26:42Z,Article,10.1038/s41467-024-46341-5,2041-1723,https://api.elsevier.com/content/abstract/scopus_id/85187109885,15,1,NA,NA,35,35,35,1,1,NA,NA,NA
0,M. Dobson,The Camp at Pooh Corner. Ancient Environmental Warfare,2024,Nuova Antologia Militare,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85188617113&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85188617113&origin=inward,57,2025-04-16T06:26:42Z,Article,10.36158/97888929588458,2704-9795,https://api.elsevier.com/content/abstract/scopus_id/85188617113,5,18,215,268,0,0,0,1,1,NA,NA,NA
0,E. Ayoub,Log Loading Automation for Timber-Harvesting Industry,2024,Proceedings - IEEE International Conference on Robotics and Automation,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202453244&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85202453244&origin=inward,49,2025-04-16T06:26:42Z,Conference Paper,10.1109/ICRA57147.2024.10610808,1050-4729,https://api.elsevier.com/content/abstract/scopus_id/85202453244,NA,NA,17920,17926,0,0,0,1,1,NA,NA,NA
0,C.S. Kumar,Novel Deep Learning Approaches to Environmental Management with Sustainability,2024,"Proceedings of International Conference on Communication, Computer Sciences and Engineering, IC3SE 2024",NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85200687218&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85200687218&origin=inward,51,2025-04-16T06:26:42Z,Conference Paper,10.1109/IC3SE62002.2024.10593298,NA,https://api.elsevier.com/content/abstract/scopus_id/85200687218,NA,NA,1484,1489,0,0,0,1,1,NA,NA,NA
1,S. Doz,"Specific processing of mixed pixels for anomaly detection, case study on DEBELA campaign",2024,Proceedings of SPIE - The International Society for Optical Engineering,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210012278&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85210012278&origin=inward,21,2025-04-16T06:26:42Z,Conference Paper,10.1117/12.3033669,0277-786X,https://api.elsevier.com/content/abstract/scopus_id/85210012278,13200,NA,NA,NA,1,1,1,1,1,NA,NA,NA
0,S. Ferretti,"The Universe of Trees: a journey from Space to Earth. Sustainability and digital trees: the role of satellites, in-situ sensors and citizen science",2024,"Proceedings of the International Astronautical Congress, IAC",NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000113102&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000113102&origin=inward,69,2025-04-16T06:26:42Z,Conference Paper,10.52202/078366-0004,0074-1795,https://api.elsevier.com/content/abstract/scopus_id/105000113102,NA,NA,27,41,0,0,0,1,1,NA,NA,NA
6,S.A. Aransiola,"Niger Delta mangrove ecosystem: Biodiversity, past and present pollution, threat and mitigation",2024,Regional Studies in Marine Science,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S2352485524002019,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192844456&origin=inward,9,2025-04-16T06:26:42Z,Review,10.1016/j.rsma.2024.103568,2352-4855,https://api.elsevier.com/content/abstract/scopus_id/85192844456,75,NA,NA,NA,6,6,6,1,1,NA,NA,NA
0,S. Witzmann,Quantification of Forest Regeneration on Forest Inventory Sample Plots Using Point Clouds from Personal Laser Scanning,2025,Remote Sensing,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215763234&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85215763234&origin=inward,34,2025-04-16T06:26:42Z,Article,10.3390/rs17020269,2072-4292,https://api.elsevier.com/content/abstract/scopus_id/85215763234,17,2,NA,NA,0,0,0,1,1,NA,NA,NA
0,F. Döweler,Linking High-Resolution UAV-Based Remote Sensing Data to Long-Term Vegetation Sampling—A Novel Workflow to Study Slow Ecotone Dynamics,2024,Remote Sensing,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85187416845&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85187416845&origin=inward,58,2025-04-16T06:26:42Z,Article,10.3390/rs16050840,2072-4292,https://api.elsevier.com/content/abstract/scopus_id/85187416845,16,5,NA,NA,0,0,0,1,1,NA,NA,NA
0,T. Böhmelt,New evidence reveals curvilinear relationship between levels of democracy and deforestation,2025,Research and Politics,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000395039&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000395039&origin=inward,67,2025-04-16T06:26:42Z,Article,10.1177/20531680251320073,2053-1680,https://api.elsevier.com/content/abstract/scopus_id/105000395039,12,1,NA,NA,0,0,0,1,1,NA,NA,NA
15,M.Y. Jin,The impact of dynamic traffic and wind conditions on green infrastructure performance to improve local air quality,2024,Science of the Total Environment,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0048969724003462,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85183581607&origin=inward,3,2025-04-16T06:26:42Z,Article,10.1016/j.scitotenv.2024.170211,0048-9697,https://api.elsevier.com/content/abstract/scopus_id/85183581607,917,NA,NA,NA,15,15,15,1,1,NA,NA,NA
10,H. Mousavi,Dust and climate interactions in the Middle East: Spatio-temporal analysis of aerosol optical depth and climatic variables,2024,Science of the Total Environment,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0048969724023192,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85189548548&origin=inward,7,2025-04-16T06:26:42Z,Article,10.1016/j.scitotenv.2024.172176,0048-9697,https://api.elsevier.com/content/abstract/scopus_id/85189548548,927,NA,NA,NA,10,10,10,1,1,NA,NA,NA
0,P. Török,Scale dependency of taxonomic and functional diversity in pristine and recovered loess steppic grasslands,2024,Science of the Total Environment,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0048969724052604,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85200130622&origin=inward,52,2025-04-16T06:26:42Z,Article,10.1016/j.scitotenv.2024.175110,0048-9697,https://api.elsevier.com/content/abstract/scopus_id/85200130622,949,NA,NA,NA,0,0,0,1,1,NA,NA,NA
1,S. Banerjee,Virtual reality is only mildly effective in improving forest conservation behaviors,2024,Scientific Reports,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85211011967&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85211011967&origin=inward,20,2025-04-16T06:26:42Z,Article,10.1038/s41598-024-78970-7,2045-2322,https://api.elsevier.com/content/abstract/scopus_id/85211011967,14,1,NA,NA,1,1,1,1,1,NA,NA,NA
0,G. Georgiev,Does Freedom of Domestic Movement Impact Forest Loss? A Cross-National Analysis,2024,Socius,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192834730&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192834730&origin=inward,54,2025-04-16T06:26:42Z,Article,10.1177/23780231241238673,2378-0231,https://api.elsevier.com/content/abstract/scopus_id/85192834730,10,NA,NA,NA,0,0,0,1,1,NA,NA,NA
1,A.F.S. Marques,Assessing Atlantic Kelp Forest Restoration Efforts in Southern Europe,2024,Sustainability (Switzerland),NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85208565258&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85208565258&origin=inward,23,2025-04-16T06:26:42Z,Article,10.3390/su16219176,2071-1050,https://api.elsevier.com/content/abstract/scopus_id/85208565258,16,21,NA,NA,1,1,1,1,1,NA,NA,NA
21,S.M. Hartinger,The 2023 Latin America report of the Lancet Countdown on health and climate change: the imperative for health-centred climate-resilient development,2024,The Lancet Regional Health - Americas,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S2667193X24000735,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192492589&origin=inward,2,2025-04-16T06:26:42Z,Review,10.1016/j.lana.2024.100746,2667-193X,https://api.elsevier.com/content/abstract/scopus_id/85192492589,33,NA,NA,NA,21,21,21,1,1,NA,NA,NA
0,A. Kodiveri,Due process and environmental law,2024,The Oxford Handbook of Environmental and Natural Resources Law in India,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204278156&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85204278156&origin=inward,48,2025-04-16T06:26:42Z,Book Chapter,10.1093/oxfordhb/9780198884682.013.17,NA,https://api.elsevier.com/content/abstract/scopus_id/85204278156,NA,NA,305,324,0,0,0,1,1,NA,NA,NA
0,M. O'Thomas,A paradigm of populism: The return to censorship in Bolsonaro's Brazil,2024,The Palgrave Handbook of Theatre Censorship,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105002000037&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105002000037&origin=inward,62,2025-04-16T06:26:42Z,Book Chapter,10.1007/978-3-031-67299-6_29,NA,https://api.elsevier.com/content/abstract/scopus_id/105002000037,NA,NA,485,502,0,0,0,1,1,NA,NA,NA
0,A. Ferrante,Deforestation fight in the sight of Brazilian Amazonas inhabitants,2024,"Trees, Forests and People",NA,https://api.elsevier.com/content/article/eid/1-s2.0-S2666719324000402,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85187146178&origin=inward,59,2025-04-16T06:26:42Z,Article,10.1016/j.tfp.2024.100533,2666-7193,https://api.elsevier.com/content/abstract/scopus_id/85187146178,16,NA,NA,NA,0,0,0,1,1,NA,NA,NA
0,E. Sylva,Reforestation: delusions and hopes in popular participation,1993,African Environment,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027707966&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0027707966&origin=inward,48,2025-04-16T06:13:03Z,Article,NA,1010-5522,https://api.elsevier.com/content/abstract/scopus_id/0027707966,8,3,163,175,0,0,0,1,32,NA,NA,NA
55,B.D. Amiro,BOREAS flight measurements of forest-fire effects on carbon dioxide and energy fluxes,1999,Agricultural and Forest Meteorology,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0168192399000507,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0033568222&origin=inward,7,2025-04-16T06:13:03Z,Article,10.1016/S0168-1923(99)00050-7,0168-1923,https://api.elsevier.com/content/abstract/scopus_id/0033568222,96,4,199,208,55,2.12,55,1,26,NA,NA,NA
30,J.W. Nibbering,"Tree planting on deforested farmlands, Sewu Hills, Java, Indonesia: Impact of economic and institutional changes",1999,Agroforestry Systems,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032727171&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0032727171&origin=inward,12,2025-04-16T06:13:03Z,Article,10.1023/A:1006202911928,0167-4366,https://api.elsevier.com/content/abstract/scopus_id/0032727171,46,1,65,82,30,1.15,30,1,26,NA,NA,NA
0,NA,Women and environment: a critical link for sustainable development.,1992,AIDoS news : bimonthly bulletin of the Italian Association for Women in Development. Associazione italiana donne per lo sviluppo,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026900163&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0026900163&origin=inward,50,2025-04-16T06:13:03Z,Article,NA,NA,https://api.elsevier.com/content/abstract/scopus_id/0026900163,NA,NA,6,6,0,0,0,0,33,NA,NA,NA
4,N. Weber,Partizipation - Ein neues grundprinzip in der forstpolitik?,1998,Allgemeine Forst- und Jagdzeitung,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0348122922&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0348122922&origin=inward,27,2025-04-16T06:13:03Z,Article,NA,0002-5852,https://api.elsevier.com/content/abstract/scopus_id/0348122922,169,9,168,174,4,0.15,4,1,27,NA,NA,NA
76,K. Sivaramakrishnan,"Crafting the public sphere in the forests of West Bengal: Democracy, development, and political action",2000,American Ethnologist,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034343712&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0034343712&origin=inward,4,2025-04-16T06:13:03Z,Article,10.1525/ae.2000.27.2.431,0094-0496,https://api.elsevier.com/content/abstract/scopus_id/0034343712,27,2,431,461,76,3.04,76,1,25,NA,NA,NA
19,A.J. Dolman,Meso-scale effects of tropical deforestation in Amazonia: Preparatory LBA modelling studies,1999,Annales Geophysicae,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033464847&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0033464847&origin=inward,17,2025-04-16T06:13:03Z,Article,10.1007/s00585-999-1095-0,0992-7689,https://api.elsevier.com/content/abstract/scopus_id/0033464847,17,8,1095,1110,19,0.73,19,1,26,NA,NA,NA
12,J. Julvez,History of insular malaria in the southwest Indian Ocean: An eco-epidemiological approach,1995,Cahiers Sante,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029556880&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0029556880&origin=inward,20,2025-04-16T06:13:03Z,Conference Paper,NA,1157-5999,https://api.elsevier.com/content/abstract/scopus_id/0029556880,5,6,353,357,12,0.4,12,1,30,NA,NA,NA
7,H. Kux,"Evaluation of radar remote sensing for natural resource management in the tropical rainforests of acre state, brazil",1995,Canadian Journal of Remote Sensing,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029516244&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0029516244&origin=inward,25,2025-04-16T06:13:03Z,Article,10.1080/07038992.1995.10855166,0703-8992,https://api.elsevier.com/content/abstract/scopus_id/0029516244,21,4,430,440,7,0.23,7,1,30,NA,NA,NA
