"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","source_dataset","title_lower","unique_id"
"738",6,"PM Maina, S Juma","Impact of poor governance on deforestation in Africa",2018,NA,"researchgate.net","https://www.researchgate.net/profile/Paul-Maina-Phd/publication/361024143_Impact_of_Poor_Governance_on_Deforestation_in_Africa/links/629868f2416ec50bdb03fcd8/Impact-of-Poor-Governance-on-Deforestation-in-Africa.pdf","https://scholar.google.com/scholar?cites=9043237846861602733&as_sdt=2005&sciodt=0,5&hl=en",108,"PDF",NA,NA,NA,NA,NA,NA,NA,6,0.86,3,2,7,"… This paper is one of the empirical efforts to attempt to address the democracy–environment … shown that democracy and corruption influence environmental policies. Democracy could …","https://www.researchgate.net/profile/Paul-Maina-Phd/publication/361024143_Impact_of_Poor_Governance_on_Deforestation_in_Africa/links/629868f2416ec50bdb03fcd8/Impact-of-Poor-Governance-on-Deforestation-in-Africa.pdf","https://scholar.google.com/scholar?q=related:rd-NmegIgH0J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","impact of poor governance on deforestation in africa","paper_798"
"739",9,"Gold, AG; Gujar, BR","Will pigs and kings - Remembered landscapes in Rajasthan",1997,"AMERICAN ANTHROPOLOGIST","AMER ANTHROPOLOGICAL ASSOC","http://dx.doi.org/10.1525/aa.1997.99.1.70",NA,NA,"Article","10.1525/aa.1997.99.1.70","0002-7294",NA,99,"1",70,"&",NA,NA,NA,NA,NA,"Based on interviews with elderly persons in rural Rajasthan, in northern India, this essay explores some ways that memories impinge on present and future lives and landscape. Simultaneously it seeks to disclose collaborative research processes through lengthy interview passages. Farmers' memories of wild pigs and local kings are the specific focus: memories remain vivid of the destruction pigs could work on crops, and the rulers who forbid pig killing at the same time exorbitantly taxed the grain pile. Although rapid deforestation has destroyed wild pigs' habitat, and democracy has disempowered former rulers, the politics of ecological deterioration have ongoing consequences.",NA,NA,"webofscience","will pigs and kings - remembered landscapes in rajasthan","paper_1576"
"740",0,"L Leach","Factors shaping reforestation outcomes in Madagascar.",2024,NA,"kew.iro.bl.uk","https://kew.iro.bl.uk/downloads/6edc85df-0fb8-4064-b307-64476012ebaf",NA,227,"PDF",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"… While 351 this study focused on reforestation of protected areas where forest degradation had taken 352 place, it is impossible to discuss reforestation without acknowledging the …","https://kew.iro.bl.uk/downloads/6edc85df-0fb8-4064-b307-64476012ebaf","https://scholar.google.com/scholar?q=related:WdkxAuGjJLgJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","factors shaping reforestation outcomes in madagascar.","paper_635"
"741",44,"AC Rorato, MCA Picoli, JA Verstegen, G Camara…","Environmental threats over Amazonian indigenous lands",2021,"Land","mdpi.com","https://www.mdpi.com/2073-445X/10/3/267","https://scholar.google.com/scholar?cites=9450262187593505563&as_sdt=2005&sciodt=0,5&hl=en",816,"HTML",NA,NA,NA,NA,NA,NA,NA,44,11,9,5,4,"… deforestation [10,11] and have been shown to contribute far more to reducing emissions from deforestation and forest degradation … still a working democracy, where regular elections are …","https://www.mdpi.com/2073-445X/10/3/267","https://scholar.google.com/scholar?q=related:GxvR1WMTJoMJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","environmental threats over amazonian indigenous lands","paper_583"
"742",64,"M.O. Andreae","Carbon monoxide and related trace gases and aerosols over the Amazon Basin during the wet and dry seasons",2012,"Atmospheric Chemistry and Physics",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863939230&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863939230&origin=inward",26,"Article","10.5194/acp-12-6041-2012","1680-7316","https://api.elsevier.com/content/abstract/scopus_id/84863939230",12,"13",6041,"6065",64,4.92,64,1,13,NA,NA,NA,"scopus","carbon monoxide and related trace gases and aerosols over the amazon basin during the wet and dry seasons","paper_217"
"743",132,"LP Koh, DS Wilcove","Oil palm: disinformation enables deforestation",2009,"Trends in Ecology &Evolution","cell.com","https://www.cell.com/trends/ecology-evolution/abstract/S0169-5347(08)00349-2","https://scholar.google.com/scholar?cites=8505388325202676625&as_sdt=2005&sciodt=0,5&hl=en",72,NA,NA,NA,NA,NA,NA,NA,NA,132,8.25,66,2,16,"… It is not unlike the campaign that some energy … Thus, deforestation due to oil palm expansion threatens to drive far more species to extinction than did prior episodes of deforestation in …","https://scholar.google.com/scholar?output=instlink&q=info:kct1SJ41CXYJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=2663459936987928908&oi=lle","https://scholar.google.com/scholar?q=related:kct1SJ41CXYJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","oil palm: disinformation enables deforestation","paper_1007"
"744",116,"JS Oestreicher, K Benessaiah, MC Ruiz-Jaen…","Avoiding deforestation in Panamanian protected areas: an analysis of protection effectiveness and implications for reducing emissions from deforestation and forest …",2009,"Global Environmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959378009000144","https://scholar.google.com/scholar?cites=11453387149622797307&as_sdt=2005&sciodt=0,5&hl=en",317,NA,NA,NA,NA,NA,NA,NA,NA,116,7.25,29,4,16,"… deforestation scheme will provide important insights for policy planning. Given that protected areas (PAs) are a cornerstone in forest conservation, … , and provincial deforestation rates on …","https://biology.mcgill.ca/faculty/potvin/articles/Oesterreicher_JGEC2009.pdf","https://scholar.google.com/scholar?q=related:-2NKEO6a8p4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","avoiding deforestation in panamanian protected areas: an analysis of protection effectiveness and implications for reducing emissions from deforestation and forest …","paper_162"
"745",0,"P. Meyer","Costa Rica: Background and U.S. Relations",2010,"Foreign Policy of the United States, Volume 5",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85029944961&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85029944961&origin=inward",85,"Book Chapter",NA,NA,"https://api.elsevier.com/content/abstract/scopus_id/85029944961",NA,NA,89,"100",0,0,0,1,15,NA,NA,NA,"scopus","costa rica: background and u.s. relations","paper_318"
"746",13,"Boer, HJ","Deliberative engagement and REDD plus in Indonesia",2019,"GEOFORUM","PERGAMON-ELSEVIER SCIENCE LTD","http://dx.doi.org/10.1016/j.geoforum.2019.04.025",NA,NA,"Article","10.1016/j.geoforum.2019.04.025","0016-7185",NA,104,NA,170,"180",NA,NA,NA,NA,NA,"Processes of stakeholder engagement and free prior and informed consent (FPIC) are a key feature of the global climate program Reducing Emissions from Deforestation and Forest Degradation (REDD +). In Indonesia, governments, multilateral/bilateral agencies and NGOs have applied engagement and FPIC in the development of REDD + initiatives at national and sub-national scales. This article develops a theoretical framework by adapting governmentality to deliberative democracy and then analyses how participation and engagement are used as powerful tools to govern the introduction of REDD +. The framework is applied to two sub-national REDD+ initiatives, the Central Sulawesi Pilot Province and the Kalimantan Forest and Climate Partnership. The engagement and participatory forums employed in these cases operate to alter and discipline the activities of local agents who regulate, manage and use forestry resources. They provide a political space to introduce new knowledge and external narratives on appropriate and legitimate ways to govern land-use development. As a highly managed post-political domain they enable contested issues around forests to be debated and potentially resolved, but within a prescribed managerial framework focussed on carbon mitigation. Through engagement and discursive interaction the multiple landholders, communities, businesses and government agencies are activated as subjects and citizens of these new carbon based endeavours. Those applying engagement and EPIC need to recognise the unbalanced power relations inherent within these processes; and ensure they form an integral part of a much broader and longer term deliberative exchange, rather than required steps along the trajectory of project or program delivery.",NA,NA,"webofscience","deliberative engagement and redd plus in indonesia","paper_425"
"747",5,"S. Carodenuto","Access to Information and Local Democracies: A Case Study of REDD+ and FLEGT/VPA in Cameroon",2019,"International Forestry Review",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073743266&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073743266&origin=inward",128,"Article","10.1505/146554819827293187","1465-5489","https://api.elsevier.com/content/abstract/scopus_id/85073743266",21,"3",267,"278",5,0.83,5,1,6,NA,NA,NA,"scopus","access to information and local democracies: a case study of redd+ and flegt/vpa in cameroon","paper_65"
"748",80,"G Galudra, M van Noordwijk, P Agung…","Migrants, land markets and carbon emissions in Jambi, Indonesia: land tenure change and the prospect of emission reduction",2014,"… Adaptation Strategies for …","Springer","https://link.springer.com/article/10.1007/s11027-013-9512-9","https://scholar.google.com/scholar?cites=15201036386503394580&as_sdt=2005&sciodt=0,5&hl=en",823,"HTML","10.1007/s11027-013-9512-9",NA,NA,NA,NA,NA,NA,80,7.27,20,4,11,"… of national Reducing Emissions from Deforestation and Forest Degradation+ (REDD+) … seeking political support during village elections. During the elections, the migrants would be …","https://link.springer.com/article/10.1007/s11027-013-9512-9","https://scholar.google.com/scholar?q=related:FIVSEw7u9NIJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","migrants, land markets and carbon emissions in jambi, indonesia: land tenure change and the prospect of emission reduction","paper_958"
"749",122,"D Rocheleau","Rooted networks, webs of relation, and the power of situated science: Bringing the models back down to earth in Zambrana",2016,"The Palgrave handbook of gender and development …","Springer","https://link.springer.com/chapter/10.1007/978-1-137-38273-3_15","https://scholar.google.com/scholar?cites=15911540476409858265&as_sdt=2005&sciodt=0,5&hl=en",785,NA,"10.1007/978-1-137-38273-3_15",NA,NA,NA,NA,NA,NA,122,13.56,122,1,9,"… During the Selva Negra (black forest) Anti-Deforestation Campaign, armed troops with helicopters directed enforcement against smallholder farmers, who suffered arrests, fines, and …",NA,"https://scholar.google.com/scholar?q=related:2ciopcIl0dwJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","rooted networks, webs of relation, and the power of situated science: bringing the models back down to earth in zambrana","paper_1199"
"750",117,"R Abman, C Lundberg","Does free trade increase deforestation? The effects of regional trade agreements",2020,"Journal of the Association of …","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/705787","https://scholar.google.com/scholar?cites=7798604716203598431&as_sdt=2005&sciodt=0,5&hl=en",344,NA,"10.1086/705787",NA,NA,NA,NA,NA,NA,117,23.4,59,2,5,"… and statistically significant increase in deforestation over the 3 years … The results on deforestation and agricultural land expansion … net deforestation but may also shift deforestation …","https://scholar.google.com/scholar?output=instlink&q=info:X2IAras1OmwJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=3863383452989838009&oi=lle","https://scholar.google.com/scholar?q=related:X2IAras1OmwJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","does free trade increase deforestation? the effects of regional trade agreements","paper_493"
"751",17,"R Spilsbury","Deforestation crisis",2009,NA,"books.google.com","https://books.google.com/books?hl=en&lr=&id=qzHIeTZT3_kC&oi=fnd&pg=PA4&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=m3Q9EYz6i6&sig=YYIZ-bdKR2K1fCcr9mTg4ApYmbM","https://scholar.google.com/scholar?cites=10091265191756226552&as_sdt=2005&sciodt=0,5&hl=en",419,"BOOK",NA,NA,NA,NA,NA,NA,NA,17,1.06,17,1,16,"… and locals, made sure that the deforestation rate increased through the subsequent centuries. Deforestation was at … WWF started the first campaign to save tropical rain forests in 1975. …",NA,"https://scholar.google.com/scholar?q=related:-N_k4DlgC4wJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","deforestation crisis","paper_377"
