Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
38,"P Bofin, ML du Preez, A Standing, A Williams",REDD Integrity: Addressing governance and corruption challenges in schemes for Reducing Emissions from Deforestation and Forest Degradation (REDD),2011,U4 Report,cmi.no,http://www.cmi.no/publications/publication/?3967=redd-integrity-addressing-governance-and,"https://scholar.google.com/scholar?cites=16850300369665774649&as_sdt=2005&sciodt=0,5&hl=en",373,,,,,,,,,38,2.71,10,4,14,"… deforestation and forest degradation, and include the role of conservation, sustainable management of forests and enhancement of forest carbon … elections for 2012 and local elections …",https://www.cmi.no/publications/file/3967-redd-integrity-addressing-governance-and.pdf,"https://scholar.google.com/scholar?q=related:OdSP1OhK2OkJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
0,TNWF Protection,Deforestation Success Stories,,ucsusa.org,,https://www.ucsusa.org/sites/default/files/2019-10/deforestation-success-stories-2014.pdf,,362,PDF,,,,,,,,0,0,0,1,,"… organizations, rural and urban alike, came together in the Zero Deforestation campaign, which became an important force in countering both the large ranches that had traditionally …",https://www.ucsusa.org/sites/default/files/2019-10/deforestation-success-stories-2014.pdf,"https://scholar.google.com/scholar?q=related:87qqiJJaUtAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
44,RM Martin,"Deforestation, land-use change and REDD",2008,Unasylva,fao.org,https://www.fao.org/4/i0440e/i0440e00.pdf,"https://scholar.google.com/scholar?cites=17930383684116386424&as_sdt=2005&sciodt=0,5&hl=en",277,PDF,,,,,,,,44,2.59,44,1,17,"… gas emissions from deforestation and forest degradation (REDD). While deforestation is a … , this article argues that overcoming deforestation using policy and economic tools is much …",https://www.fao.org/4/i0440e/i0440e00.pdf,"https://scholar.google.com/scholar?q=related:eJI3IvaE1fgJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
10,R Abman,"Reelection incentives, blacklisting and deforestation in Brazil",2014,University of California Santa Barbara. Mimeo,Citeseer,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=71bba7053f06c2a20df8b30e468d976be318dba4,"https://scholar.google.com/scholar?cites=15604190234772245540&as_sdt=2005&sciodt=0,5&hl=en",13,PDF,,,,,,,,10,0.91,10,1,11,"… on deforestation prior to the decree. After the decree, reelection eligible mayors reduced annual deforestation 10… the disciplining effect on deforestation for the 2009-2012 political cycle. …",https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=71bba7053f06c2a20df8b30e468d976be318dba4,"https://scholar.google.com/scholar?q=related:JAw4D1g4jdgJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
1,T Bartley,"Beneath compliance: Sweatshops, deforestation and the limits of transnational private regulation",2011,Unpublished book chapter. Indiana University …,,,"https://scholar.google.com/scholar?cites=17052633456136241631&as_sdt=2005&sciodt=0,5&hl=en",263,CITATION,,,,,,,,1,0.07,1,1,14,,,"https://scholar.google.com/scholar?q=related:30Hxlccfp-wJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
38,PA Sheikh,Debt-for-nature initiatives and the Tropical Forest Conservation Act (TFCA): Status and implementation,2018,Updated July,sgp.fas.org,https://sgp.fas.org/crs/misc/RL31286.pdf,"https://scholar.google.com/scholar?cites=17461144458525827053&as_sdt=2005&sciodt=0,5&hl=en",281,PDF,,,,,,,,38,5.43,38,1,7,"… , $233.4 million has been used under TFCA to restructure loan agreements in 14 countries (20 transactions), and over $339.4 million will be generated for tropical forest conservation at …",https://sgp.fas.org/crs/misc/RL31286.pdf,"https://scholar.google.com/scholar?q=related:7V82Nl9yUvIJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
79,LK Campbell,Constructing New York City's urban forest: The politics and governance of the MillionTreesNYC campaign,2014,"Urban forests, trees, and greenspace",api.taylorfrancis.com,https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.4324/9781315882901-19&type=chapterpdf,"https://scholar.google.com/scholar?cites=2985739544508735395&as_sdt=2005&sciodt=0,5&hl=en",411,,,,,,,,,79,7.18,79,1,11,… areas’ through afforestation and reforestation practices.The 2008 recession led to 30 percent budget cuts in all city agencies. This led DPR to shift its reforestation from working with city …,https://research.fs.usda.gov/treesearch/download/47243.pdf,"https://scholar.google.com/scholar?q=related:o59H7kt6bykJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
8,M Gillis,Tropical deforestation,1996,Vital Speeches of the Day,search.proquest.com,https://search.proquest.com/openview/eaf497cad011df0d91c01d0853fb8a30/1.pdf?pq-origsite=gscholar&cbl=41532,"https://scholar.google.com/scholar?cites=107744290086122348&as_sdt=2005&sciodt=0,5&hl=en",392,,,,,,,,,8,0.28,8,1,29,"… Some critical aspects of deforestation are discussed, providing an enhanced basis for … tropical deforestation has been conducted as if economic values in forest conservation are …","https://scholar.google.com/scholar?output=instlink&q=info:bPMoadzIfgEJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=11628481664740526873&oi=lle","https://scholar.google.com/scholar?q=related:bPMoadzIfgEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
5,"VN Shanin, PV Frolov, VN Korotkov",Can artificial reforestation always be a forest climatic project,2022,Vopr. Lesn. Nauki,jfsi.ru,https://jfsi.ru/en/5-2-2022-shanin_et_al/,"https://scholar.google.com/scholar?cites=12308213754888281512&as_sdt=2005&sciodt=0,5&hl=en",986,,,,,,,,,5,1.67,2,3,3,"… reforestation projects in the Krasnoyarsk and Irkutsk regions. An assessment of the carbon balance in the territory of artificial reforestation … and, therefore, artificial reforestation cannot be …",,"https://scholar.google.com/scholar?q=related:qF2xxzKPz6oJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
37,D Takacs,"Forest carbon (REDD+), repairing international trust, and reciprocal contractual sovereignty",2012,Vt. L. Rev.,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/vlr37&section=24,"https://scholar.google.com/scholar?cites=5966725527855620881&as_sdt=2005&sciodt=0,5&hl=en",688,,,,,,,,,37,2.85,37,1,13,"… REDD+ funding to reduce deforestation or foment reforestation resulting in sequestered GHGs above a ""business as usual"" (BAU) baseline."" Tropical deforestation accounts for about 15…",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2298191,"https://scholar.google.com/scholar?q=related:EeMWKEERzlIJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
2,"G Singh, MG Tedla, O Alvarado",Reversing deforestation in a time of changing climate: implications for water management,2023,Water International,Taylor &Francis,https://www.tandfonline.com/doi/full/10.1080/02508060.2022.2159626,"https://scholar.google.com/scholar?cites=3792063346219245096&as_sdt=2005&sciodt=0,5&hl=en",365,,10.1080/02508060.2022.2159626,,,,,,,2,1,1,3,2,… In the following section we will see different aspects of efforts against deforestation in different parts of the world. The implication of afforestation on water resources management are …,https://www.researchgate.net/profile/Oscar-Alvarado-2/publication/368373812_Reversing_deforestation_in_a_time_of_changing_climate_implications_for_water_management/links/63f353512958d64a5ce5f8b1/Reversing-deforestation-in-a-time-of-changing-climate-implications-for-water-management.pdf,"https://scholar.google.com/scholar?q=related:KF4trYUdoDQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
159,"G Zhou, X Wei, Y Luo, M Zhang, Y Li…","Forest recovery and river discharge at the regional scale of Guangdong Province, China",2010,Water Resources …,Wiley Online Library,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2009WR008829,"https://scholar.google.com/scholar?cites=15783307217195150405&as_sdt=2005&sciodt=0,5&hl=en",257,,10.1029/2009WR008829,,,,,,,159,10.6,27,6,15,"… Since then, China has increased its reforestation campaign by implementing several large-scale reforestation and protection programs. Successful implementation of these programs …",https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2009WR008829,"https://scholar.google.com/scholar?q=related:RazGXUqSCdsJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
8,"J Xu, N Li, Y Cao",Impact of incentives on the development of forest plantation resources in China,2004,What does it take?,openknowledge.fao.org,https://openknowledge.fao.org/bitstreams/163bd835-5aa0-4ffc-94c9-188353a837cc/download#page=63,"https://scholar.google.com/scholar?cites=16502873387174970094&as_sdt=2005&sciodt=0,5&hl=en",919,PDF,,,,,,,,8,0.38,3,3,21,"… However, due to the existing restrictions on harvesting and marketing, the reforms could easily lead to deforestation and forest conversion, as past experiences have illustrated. The …",https://openknowledge.fao.org/bitstreams/163bd835-5aa0-4ffc-94c9-188353a837cc/download#page=63,"https://scholar.google.com/scholar?q=related:7sLP3-j7BeUJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
4,"SH Heß, D Jaimovich, M Schündeln",Community-driven deforestation? Experimental evidence from a rural development program in west African drylands,2018,"Working Paper, Goethe …",researchgate.net,https://www.researchgate.net/profile/Dany-Jaimovich-2/publication/327894090_Community-Driven_Deforestation_Experimental_Evidence_from_a_Rural_Development_Program_in_West_African_Drylands/links/5babbf31a6fdccd3cb7664f6/Community-Driven-Deforestation-Experimental-Evidence-from-a-Rural-Development-Program-in-West-African-Drylands.pdf,"https://scholar.google.com/scholar?cites=11237259169463146953&as_sdt=2005&sciodt=0,5&hl=en",778,PDF,,,,,,,,4,0.57,1,3,7,"… deforestation by providing causal evidence regarding the relationship between rural development programs and deforestation … living conditions on deforestation, development programs …",https://www.researchgate.net/profile/Dany-Jaimovich-2/publication/327894090_Community-Driven_Deforestation_Experimental_Evidence_from_a_Rural_Development_Program_in_West_African_Drylands/links/5babbf31a6fdccd3cb7664f6/Community-Driven-Deforestation-Experimental-Evidence-from-a-Rural-Development-Program-in-West-African-Drylands.pdf,"https://scholar.google.com/scholar?q=related:yRnaVK3D8psJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
3,PPJ Yang,Tracking sustainable urban forms and material flows in Singapore,2013,World Cities and Urban Form,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781315811871-21/tracking-sustainable-urban-forms-material-flows-singapore-perry-pei-ju-yang,"https://scholar.google.com/scholar?cites=1822586959367193668&as_sdt=2005&sciodt=0,5&hl=en",967,,10.4324/9781315811871-21,,,,,,,3,0.25,3,1,12,"… In the same period, patches of reforestation through the tree planting campaign occurred at Lim Chu Kang, Sentosa Island, Bedok, and new green fields on reclaimed Ma rina Bay. …",https://www.researchgate.net/profile/Perry-Yang/publication/304783113_Tracking_Sustainable_Urban_Forms_and_Material_Flows_in_Singapore/links/577aaca008aec3b743357675/Tracking-Sustainable-Urban-Forms-and-Material-Flows-in-Singapore.pdf,"https://scholar.google.com/scholar?q=related:RERX3S4hSxkJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
84,"A Bennett, A Ravikumar, H Paltán",The Political Ecology of Oil Palm Company-Community partnerships in the Peruvian Amazon: Deforestation consequences of the privatization of rural development,2018,World Development,Elsevier,https://www.sciencedirect.com/science/article/pii/S0305750X18301207,"https://scholar.google.com/scholar?cites=5051269237840142599&as_sdt=2005&sciodt=0,5&hl=en",70,,,,,,,,,84,12,28,3,7,"… its role as a driver of deforestation and social conflict, especially in … This paper describes the social, political and deforestation … farms, we find significant deforestation 'spillage' out of the …",https://www.academia.edu/download/87274356/2018_Paltan_The-Political-Ecology-of-Oil-Palm-Company-Community-partnerships-in-the-Peruvian-Amazon.pdf,"https://scholar.google.com/scholar?q=related:B-FR6pu2GUYJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
