"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","source_dataset","title_lower","unique_id"
"1215",0,"S Marasri, D Payakkin","School-community Participation in Mangrove Reforestation and Conservation in Thungmaha Bay, Pathew District, Chumporn Province",2003,"… of the Toward …","Training Department, Southeast …",NA,NA,732,"CITATION",NA,NA,NA,NA,NA,NA,NA,0,0,0,2,22,NA,NA,"https://scholar.google.com/scholar?q=related:wdRpH92QKEYJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","school-community participation in mangrove reforestation and conservation in thungmaha bay, pathew district, chumporn province","paper_1215"
"1216",34,"R. Dobrovolski","Science and democracy must orientate Brazil's path to sustainability",2018,"Perspectives in Ecology and Conservation",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S2530064418300439","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049606652&origin=inward",47,"Article","10.1016/j.pecon.2018.06.005","2530-0644","https://api.elsevier.com/content/abstract/scopus_id/85049606652",16,"3",121,"124",34,4.86,34,1,7,NA,NA,NA,"scopus","science and democracy must orientate brazil's path to sustainability","paper_1216"
"1217",41,"M Monteiro, R Rajão","Scientists as citizens and knowers in the detection of deforestation in the Amazon",2017,"Social Studies of Science","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0306312716679746","https://scholar.google.com/scholar?cites=14306313071579391387&as_sdt=2005&sciodt=0,5&hl=en",111,NA,"10.1177/0306312716679746",NA,NA,NA,NA,NA,NA,41,5.13,21,2,8,"… ever done in relation to deforestation. Similarly, during the presidential elections that took place in … in deforestation, to benefit then President Dilma Rousseff in her successful reelection …","https://www.academia.edu/download/87352475/030631271667974620220611-1-i9zcfa.pdf","https://scholar.google.com/scholar?q=related:m2UExfA7isYJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","scientists as citizens and knowers in the detection of deforestation in the amazon","paper_1217"
"1218",7,"S. Mensah","Seasonal variation of environment and conspecific density-dependence effects on early seedling growth of a tropical tree in semi-arid savannahs",2023,"Global Ecology and Conservation",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S2351989423000902","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85152652826&origin=inward",54,"Article","10.1016/j.gecco.2023.e02455","2351-9894","https://api.elsevier.com/content/abstract/scopus_id/85152652826",43,NA,NA,NA,7,3.5,7,1,2,NA,NA,NA,"scopus","seasonal variation of environment and conspecific density-dependence effects on early seedling growth of a tropical tree in semi-arid savannahs","paper_1218"
"1219",0,"P. Banerjee","Second circle: Middle majority of the working people: A simple spin wheel model to build alliance and power across the soft ""left and right""",2011,"International Journal of the Humanities",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80055067383&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80055067383&origin=inward",120,"Conference Paper","10.18848/1447-9508/cgp/v09i02/43123","1447-9508","https://api.elsevier.com/content/abstract/scopus_id/80055067383",9,"2",13,"31",0,0,0,1,14,NA,NA,NA,"scopus","second circle: middle majority of the working people: a simple spin wheel model to build alliance and power across the soft ""left and right""","paper_1219"
"1220",10,"SV Cortés Calderón","Security, justice, and forest protection! An indigenous community's fight against illegal deforestation and organised crime in Cheran, Mexico",2018,"Green Crime in Mexico: A Collection of Case …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-75286-0_5","https://scholar.google.com/scholar?cites=14926701640340021028&as_sdt=2005&sciodt=0,5&hl=en",604,NA,"10.1007/978-3-319-75286-0_5",NA,NA,NA,NA,NA,NA,10,1.43,10,1,7,"… Drug trafficking in Michoacán has been linked to deforestation through illegal logging, money laundering, and complicity by the authorities. As organised crime intensified in the region, …","https://www.researchgate.net/profile/Blanca-Roldan-Clara/publication/325054967_Traditional_Bird_Trader_Families_Towards_a_New_Approach/links/5d0bbf7e299bf1547c714ad6/Traditional-Bird-Trader-Families-Towards-a-New-Approach.pdf#page=78","https://scholar.google.com/scholar?q=related:JB-1jA5MJs8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","security, justice, and forest protection! an indigenous community's fight against illegal deforestation and organised crime in cheran, mexico","paper_1220"
"1221",0,"A.M. Murray","Sediment Management to Reduce Flooding in the Shabelle River Basin",2023,"Proceedings of the IAHR World Congress",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85187656692&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85187656692&origin=inward",119,"Conference Paper","10.3850/978-90-833476-1-5_iahr40wc-p0199-cd","2521-7119","https://api.elsevier.com/content/abstract/scopus_id/85187656692",NA,NA,631,"640",0,0,0,1,2,NA,NA,NA,"scopus","sediment management to reduce flooding in the shabelle river basin","paper_1221"
"1222",91,"A Walker","Seeing farmers for the trees: Community forestry and the arborealisation of agriculture in northern Thailand1",2004,"Asia Pacific Viewpoint","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-8373.2004.00250.x","https://scholar.google.com/scholar?cites=131964680271251903&as_sdt=2005&sciodt=0,5&hl=en",908,NA,"10.1111/j.1467-8373.2004.00250.x",NA,NA,NA,NA,NA,NA,91,4.33,91,1,21,"… While I acknowledge the significant political achievements of this campaign I suggest there is … that the campaign set out to oppose: that agricultural presence and forest conservation are …","https://www.newmandala.org/wp-content/uploads/2007/01/Walker%202004b.pdf","https://scholar.google.com/scholar?q=related:v0l3ci3V1AEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","seeing farmers for the trees: community forestry and the arborealisation of agriculture in northern thailand1","paper_1222"
"1223",21,"BR Bushley","Seeing the communities for the carbon: governance challenges of reducing emissions from deforestation and forest degradation in Nepal",2010,"Reconsidering Development","pubs.lib.umn.edu","https://pubs.lib.umn.edu/index.php/reconsidering/article/view/563","https://scholar.google.com/scholar?cites=8814319566668426769&as_sdt=2005&sciodt=0,5&hl=en",681,NA,NA,NA,NA,NA,NA,NA,NA,21,1.4,21,1,15,"… While such a nationwide assessment is an important prerequisite for the setting of biophysical baselines for deforestation rates and current forest carbon stocks—and thus critical for …","https://pubs.lib.umn.edu/index.php/reconsidering/article/download/563/664","https://scholar.google.com/scholar?q=related:Ee4LFPLAUnoJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","seeing the communities for the carbon: governance challenges of reducing emissions from deforestation and forest degradation in nepal","paper_1223"
"1224",1,"HI Resnick","Seeing the Forest for the Trees: Public and Private Law Tools for Halting Deforestation",2019,"Pace Envtl. L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/penv37&section=3","https://scholar.google.com/scholar?cites=15729895236129112112&as_sdt=2005&sciodt=0,5&hl=en",638,NA,NA,NA,NA,NA,NA,NA,NA,1,0.17,1,1,6,"… from deforestation and forest degradation, plus the sustainable management of forests and the conservation and enhancement of forest carbon … After a campaign by international NGOs …","https://digitalcommons.pace.edu/cgi/viewcontent.cgi?article=1832&context=pelr","https://scholar.google.com/scholar?q=related:MMCVb2DQS9oJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","seeing the forest for the trees: public and private law tools for halting deforestation","paper_1224"
"1225",62,"F Seymour","Seeing the forests as well as the (trillion) trees in corporate climate strategies",2020,"One Earth","cell.com","https://www.cell.com/one-earth/fulltext/S2590-3322(20)30211-6","https://scholar.google.com/scholar?cites=14885171620592556733&as_sdt=2005&sciodt=0,5&hl=en",510,"HTML",NA,NA,NA,NA,NA,NA,NA,62,12.4,62,1,5,"… Shell’s strategy for reaching net-zero emissions by 2050 includes reforestation, Mastercard has launched a campaign to plant 100 million trees over 5 years, and Microsoft has …","https://www.cell.com/one-earth/fulltext/S2590-3322(20)30211-6","https://scholar.google.com/scholar?q=related:vRolUrnAks4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","seeing the forests as well as the (trillion) trees in corporate climate strategies","paper_1225"
"1226",196,"M Colchester","Self-determination or environmental determinism for indigenous peoples in tropical forest conservation",2000,"Conservation Biology","JSTOR","https://www.jstor.org/stable/2641787","https://scholar.google.com/scholar?cites=9981775557698793734&as_sdt=2005&sciodt=0,5&hl=en",210,NA,NA,NA,NA,NA,NA,NA,NA,196,7.84,196,1,25,"Advocates of people-free parks argue that human occupation of tropical forests inevitably results in a loss of biodiversity, notably through the elimination of top predators and the …","https://www.academia.edu/download/66892104/84ce8d4ae30686edd7d2cbc9a8e28d390cab.pdf","https://scholar.google.com/scholar?q=related:BjFQ6PtjhooJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","self-determination or environmental determinism for indigenous peoples in tropical forest conservation","paper_1226"
"1227",1,"I. Delabre","Selling out for sustainability? Neoliberal governance, agency and professional careers in the sustainable palm oil sector",2023,"Journal of Political Ecology",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85190236003&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85190236003&origin=inward",94,"Article","10.2458/jpe.4717","1073-0451","https://api.elsevier.com/content/abstract/scopus_id/85190236003",30,"1",NA,NA,1,0.5,1,1,2,NA,NA,NA,"scopus","selling out for sustainability? neoliberal governance, agency and professional careers in the sustainable palm oil sector","paper_1227"
"1228",12,"J. Ibarra-Isassi","Shade-growing practices lessen the impact of coffee plantations on multiple dimensions of ant diversity",2021,"Journal of Applied Ecology",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85100787870&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100787870&origin=inward",35,"Article","10.1111/1365-2664.13842","0021-8901","https://api.elsevier.com/content/abstract/scopus_id/85100787870",58,"5",919,"930",12,3,12,1,4,NA,NA,NA,"scopus","shade-growing practices lessen the impact of coffee plantations on multiple dimensions of ant diversity","paper_1228"
"1229",1,"S Groenendijk","Shaping Community Forestry in Nepal: a solution for deforestation",2008,"A study of two Community Forestry efforts in Nepal","edepot.wur.nl","https://edepot.wur.nl/121108","https://scholar.google.com/scholar?cites=16345678965709745876&as_sdt=2005&sciodt=0,5&hl=en",667,"PDF",NA,NA,NA,NA,NA,NA,NA,1,0.06,1,1,17,"… ) if shortly followed by reforestation for forestry purposes are not considered deforestation”. … Many attempts have been done to stop the world’s deforestation process. One of these …","https://edepot.wur.nl/121108","https://scholar.google.com/scholar?q=related:1C60i2qE1-IJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","shaping community forestry in nepal: a solution for deforestation","paper_1229"
